property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,facing,agePossession,Built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
flat,m3m woodshire,sector 107,0.8,5857.0,0.0,2,4,14.0,East,New Property,1236.0,0,0,0,0,0,unfurnished,78
flat,tulip petals,sector 89,1.55,10000.0,0.0,2,3,6.0,East,Moderately Old,1403.0,0,0,1,0,0,semifurnished,131
flat,conscient habitat,sector 99,0.35,6422.0,1.0,2,1,3.0,North-East,Relatively New,605.0,0,0,0,0,0,unfurnished,62
flat,sare crescent parc,sector 92,0.49,4910.0,1.0,2,2,2.0,East,Relatively New,1109.0,0,0,0,0,0,unfurnished,115
flat,ats tourmaline,sector 109,2.3,8897.0,0.0,4,4,10.0,East,New Property,2339.0,0,1,0,0,1,unfurnished,85
flat,ireo the corridors,sector 67,1.5,11111.0,0.0,2,2,10.0,North,Relatively New,1500.0,0,0,1,0,0,unfurnished,56
flat,godrej nature plus,sector 33,1.25,9025.0,0.0,2,4,15.0,North-East,Under Construction,1539.0,0,0,0,0,0,unfurnished,47
flat,umang winter hills,sector 77,1.0,7502.0,1.0,2,2,3.0,North-East,New Property,1489.0,0,0,0,0,0,unfurnished,91
flat,vatika seven elements,sector 89,1.6,8163.0,1.0,3,3,5.0,East,New Property,1774.0,0,0,0,0,0,unfurnished,70
flat,siddhartha apartment,sector 95,1.1,4327.0,0.0,3,3,9.0,North,Relatively New,2824.0,0,1,0,0,1,unfurnished,27
flat,dlf garden city floors,sector 92,1.7,8586.0,3.0,4,2,1.0,East,Under Construction,1475.0,0,0,0,0,0,unfurnished,66
flat,corona gracieux,sector 76,1.46,5499.0,0.0,6,4,8.0,North-East,New Property,2398.0,0,1,0,0,0,unfurnished,76
flat,signature global city 63a,sector 63,1.65,15264.0,2.0,2,2,1.0,West,Under Construction,978.0,0,0,0,0,0,unfurnished,0
flat,godrej oasis,sector 88,2.65,16751.0,0.0,3,4,10.0,East,New Property,1582.0,0,0,0,0,0,unfurnished,132
flat,signature global grand iva,sector 103,0.3,8287.0,0.0,2,2,5.0,North-East,New Property,402.0,0,0,0,0,0,unfurnished,40
flat,zara aavaas,sector 104,0.65,8519.0,0.0,2,2,7.0,East,New Property,848.0,0,0,0,0,0,unfurnished,84
flat,smart world orchard,sector 61,2.57,15767.0,1.0,3,2,3.0,North-East,Under Construction,1630.0,1,0,0,0,0,unfurnished,7
flat,signature global city 92,sector 92,0.78,7723.0,1.0,2,3,2.0,East,Under Construction,846.0,0,0,0,0,1,unfurnished,37
flat,ramsons kshitij,sector 95,0.33,3910.0,0.0,2,1,14.0,South,New Property,694.0,0,0,0,0,1,unfurnished,83
flat,eldeco accolade,sector 33,1.2,8043.0,2.0,2,2,0.0,North-East,Under Construction,1492.0,0,0,0,0,0,unfurnished,58
flat,om appartments,sector 3,0.4,4444.0,1.0,2,1,3.0,North-East,Relatively New,1000.0,0,0,0,0,0,unfurnished,7
flat,bestech park view grand spa,sector 81,4.5,10714.0,0.0,6,4,17.0,East,Relatively New,3801.0,0,1,0,0,0,semifurnished,47
flat,signature global solera,sector 107,0.38,6333.0,1.0,2,2,3.0,East,Relatively New,627.0,0,0,0,0,0,unfurnished,28
flat,avl 36 gurgaon,sector 36,0.75,7500.0,0.0,2,2,5.0,North-East,Relatively New,856.0,0,0,0,0,0,unfurnished,32
flat,tata gurgaon gateway,sector 113,3.21,11823.0,0.0,3,3,9.0,North-East,New Property,2281.0,0,0,0,0,0,unfurnished,53
flat,breez global hill view,sohna road,0.35,6318.0,0.0,2,2,14.0,West,New Property,616.0,0,0,0,0,0,unfurnished,69
flat,umang monsoon breeze,sector 78,0.75,6053.0,0.0,2,1,5.0,East,Moderately Old,1239.0,0,0,0,0,0,unfurnished,0
flat,sare green parc phase 3,sector 92,0.95,4857.0,1.0,3,3,4.0,North,Moderately Old,1770.0,0,0,0,0,0,unfurnished,68
flat,lavanya apartments,sector 81,0.9,5056.0,0.0,3,0,7.0,East,Relatively New,1780.0,0,0,0,0,0,unfurnished,0
flat,signature global orchard avenue,sector 93,0.85,14238.0,0.0,2,0,10.0,North,Relatively New,597.0,0,0,0,0,0,unfurnished,0
flat,whiteland blissville,sector 76,1.92,11794.0,1.0,3,2,3.0,North-East,Under Construction,1628.0,0,0,0,0,0,unfurnished,68
flat,smart world gems,sector 89,1.2,8433.0,2.0,3,2,2.0,East,New Property,1423.0,0,0,0,0,0,unfurnished,66
flat,signature global city 37d ph 2,sector 37,1.1,8148.0,2.0,3,1,2.0,North,Under Construction,1500.0,0,0,0,1,0,unfurnished,51
flat,dlf royalton tower,sector 43,6.5,20687.0,0.0,4,4,9.0,North-East,Moderately Old,2712.0,0,1,0,0,0,unfurnished,7
flat,smart world orchard,sector 61,1.85,14800.0,1.0,2,2,3.0,East,New Property,1389.0,0,0,0,0,0,unfurnished,47
flat,suncity vatsal valley,gwal pahari,1.38,12212.0,0.0,2,2,4.0,East,Under Construction,1130.0,0,0,0,0,0,semifurnished,161
flat,unitech heritage city,mehrauli gurgao,4.26,13108.0,0.0,4,0,9.0,East,Relatively New,3250.0,0,0,0,0,0,unfurnished,0
flat,shapoorji pallonji joyville gurugram,sector 102,1.42,10380.0,0.0,2,3,14.0,North-East,Relatively New,1368.0,0,0,0,0,0,unfurnished,0
flat,krisumi waterfall residences,sector 36,2.3,15551.0,0.0,2,2,23.0,North,New Property,1479.0,0,0,0,0,0,unfurnished,70
flat,birla navya,sector 63,3.7,15417.0,3.0,3,4,1.0,North,Under Construction,2666.0,0,0,0,0,0,unfurnished,90
flat,zara aavaas,sector 104,0.22,7309.0,0.0,2,2,2.0,East,New Property,335.0,0,0,0,0,0,unfurnished,79
flat,signature global the millennia,sector 37,0.6,9231.0,0.0,2,3,7.0,North-East,New Property,625.0,0,0,0,0,0,unfurnished,48
flat,kashish manor one,sector 111,1.65,7097.0,0.0,4,4,14.0,East,Under Construction,2104.0,0,1,0,0,1,unfurnished,19
flat,zara aavaas,sector 104,0.2,6645.0,0.0,2,2,3.0,East,New Property,334.0,0,0,0,0,0,unfurnished,65
flat,apartment,sector 92,0.75,4688.0,2.0,4,3,2.0,East,Moderately Old,1778.0,1,0,0,0,0,unfurnished,139
flat,vipul world floors,sector 48,4.3,13871.0,1.0,5,4,4.0,East,New Property,3444.0,1,1,0,1,0,unfurnished,111
flat,shree vardhman victoria,sector 70,1.9,9744.0,0.0,3,3,10.0,North-East,New Property,1765.0,0,1,1,1,1,unfurnished,56
flat,essel tower,sector 28,2.2,12500.0,1.0,4,4,3.0,East,Moderately Old,1955.0,0,1,0,0,0,semifurnished,0
flat,milan cghs 9,sector 39,2.0,8333.0,3.0,3,4,0.0,East,Old Property,2400.0,0,0,0,0,0,unfurnished,0
flat,shapoorji pallonji joyville gurugram,sector 102,0.95,10383.0,0.0,2,2,14.0,North-West,Relatively New,915.0,0,0,0,0,0,unfurnished,0
flat,shapoorji pallonji joyville gurugram,sector 102,0.95,10383.0,0.0,2,2,14.0,North-East,Relatively New,915.0,0,0,0,0,0,unfurnished,0
flat,ramsons kshitij,sector 95,0.4,5839.0,0.0,2,2,6.0,North,New Property,761.0,0,0,0,0,0,unfurnished,0
flat,godrej icon,sector 88,1.62,10019.0,0.0,2,4,10.0,East,Relatively New,1463.0,1,0,0,0,0,unfurnished,53
flat,dnha cghs,sector 1,0.85,3864.0,1.0,3,0,5.0,North,Moderately Old,2200.0,0,0,0,0,0,unfurnished,0
flat,breeze global heights,sector 33,0.4,6421.0,0.0,2,2,4.0,North-East,Under Construction,623.0,0,0,0,0,0,unfurnished,0
flat,m3m skycity,sector 65,3.5,17040.0,0.0,3,3,15.0,East,New Property,2282.0,1,1,0,1,0,semifurnished,210
flat,signature global city 37d ph 2,sector 37,1.36,8848.0,3.0,3,3,1.0,North-East,Under Construction,1535.0,0,0,0,1,1,unfurnished,40
flat,smart world orchard,sector 61,2.41,14785.0,2.0,3,3,2.0,East,New Property,1630.0,0,0,0,0,0,unfurnished,66
flat,shapoorji pallonji joyville,sector 102,1.1,12022.0,0.0,2,1,7.0,North-East,Relatively New,915.0,0,0,0,0,0,unfurnished,0
flat,central park flower valley,sector 33,2.5,13270.0,3.0,3,2,1.0,North-East,Under Construction,2093.0,0,0,0,0,0,unfurnished,73
flat,smart world orchard,sector 61,1.47,12783.0,0.0,2,2,4.0,North-East,New Property,1278.0,1,0,0,1,0,unfurnished,71
flat,mvn athens,sohna road,0.24,7059.0,0.0,1,1,12.0,West,Relatively New,378.0,0,0,0,0,0,unfurnished,72
flat,silverglades hightown residences,sector 43,4.2,19765.0,0.0,4,2,7.0,East,Under Construction,2125.0,0,0,0,0,0,unfurnished,46
flat,vatika sovereign park,sector 99,2.45,8813.0,3.0,4,3,1.0,East,New Property,2516.0,0,1,0,0,0,semifurnished,204
flat,mapsko mount ville,sector 79,1.65,9091.0,0.0,3,0,12.0,East,Relatively New,1815.0,0,0,0,0,0,unfurnished,0
flat,godrej air,sector 85,1.75,9589.0,0.0,3,2,27.0,East,Relatively New,1825.0,0,0,0,0,0,unfurnished,60
flat,signature global city 63a,sector 63,1.4,11336.0,1.0,2,2,3.0,East,Under Construction,1372.0,0,0,0,0,1,unfurnished,0
flat,signature the roselia,sector 95,0.45,7909.0,1.0,2,2,2.0,East,New Property,632.0,0,0,0,0,0,semifurnished,36
flat,sbr apartment,manesar,0.68,4456.0,2.0,3,3,2.0,East,Moderately Old,1526.0,0,0,0,0,0,unfurnished,0
flat,smart world gems,sector 89,1.0,9009.0,1.0,2,3,3.0,East,New Property,1233.0,1,0,0,0,1,unfurnished,126
flat,ats triumph,sector 104,2.0,8734.0,1.0,4,4,4.0,East,Relatively New,2072.0,0,1,0,0,0,unfurnished,84
flat,silverglades the melia,sohna road,0.75,5556.0,0.0,2,2,4.0,East,Moderately Old,1350.0,0,0,0,0,0,unfurnished,66
flat,vatika sovereign park,sector 99,3.25,9673.0,2.0,4,4,2.0,North-East,New Property,3041.0,0,1,0,0,0,unfurnished,130
flat,eldeco accolade,sohna road,1.1,7550.0,0.0,2,4,17.0,East,Relatively New,1319.0,1,0,0,0,1,unfurnished,7
flat,microtek greenburg,sector 86,1.45,9797.0,0.0,2,3,8.0,North-East,Relatively New,1480.0,0,0,0,0,0,semifurnished,84
flat,vatika sovereign park,sector 99,3.2,9922.0,1.0,4,0,5.0,North-East,Under Construction,3225.0,0,0,0,0,0,unfurnished,28
flat,signature global orchard avenue,sector 93,0.4,7353.0,0.0,2,2,11.0,North,New Property,604.0,0,0,0,0,0,unfurnished,40
flat,smart world gems,sector 89,0.95,8597.0,0.0,2,2,4.0,East,New Property,1225.0,1,1,0,0,0,unfurnished,64
flat,conscient elevate,sector 59,4.25,18519.0,1.0,4,3,3.0,North-East,Under Construction,2077.0,0,0,0,0,0,unfurnished,0
flat,signature global solera 2,sector 107,0.37,6679.0,0.0,2,2,9.0,East,New Property,615.0,0,0,0,0,0,unfurnished,42
flat,spaze privvy the address,sector 93,1.25,6898.0,0.0,4,2,12.0,North-East,Relatively New,1350.0,0,0,0,0,0,furnished,104
flat,surendra avenue 69,sector 69,0.75,6818.0,0.0,2,2,4.0,North-East,Moderately Old,1100.0,0,0,0,0,0,unfurnished,0
flat,godrej,sector 79,2.0,8453.0,2.0,4,4,2.0,North-East,Relatively New,2629.0,0,1,0,0,0,semifurnished,172
flat,dlf the primus,sector 82,3.5,13431.0,0.0,5,4,14.0,North-East,Relatively New,2895.0,1,0,0,0,0,furnished,53
flat,dlf regency park,sector 28,1.91,16609.0,0.0,2,2,11.0,East,New Property,1278.0,0,0,0,0,0,unfurnished,121
flat,ramprastha the edge towers,sector 37,1.0,5650.0,0.0,3,4,13.0,North-East,Moderately Old,1602.0,0,0,0,0,0,unfurnished,64
flat,central park flower valley,sector 33,1.4,21538.0,2.0,3,3,2.0,North-East,Under Construction,588.0,0,0,0,0,0,unfurnished,66
flat,gls arawali homes,sohna road,0.35,7000.0,0.0,2,2,5.0,East,Relatively New,556.0,0,0,0,0,0,unfurnished,34
flat,godrej summit,sector 104,0.82,9856.0,0.0,2,3,12.0,East,Relatively New,86.0,1,0,0,0,0,unfurnished,153
flat,ashiana anmol,sohna road,0.88,11125.0,0.0,2,2,13.0,East,Relatively New,1016.0,0,0,0,0,0,semifurnished,161
flat,signature global park,sohna road,0.55,6691.0,1.0,2,3,3.0,East,Relatively New,913.0,0,0,0,0,0,unfurnished,66
flat,ansal api esencia,sector 67,1.2,7407.0,3.0,3,2,1.0,North,Relatively New,200.0,0,0,0,0,0,unfurnished,59
flat,m3m skywalk,sector 74,1.78,12500.0,0.0,2,4,12.0,South,Relatively New,1582.0,0,0,0,0,0,unfurnished,70
flat,m3m heights,sector 65,1.9,13991.0,0.0,2,2,40.0,North-East,Relatively New,1358.0,0,0,0,0,0,unfurnished,68
flat,mvn athens,sohna road,0.26,5394.0,0.0,2,1,5.0,East,Relatively New,535.0,0,0,0,0,0,unfurnished,104
flat,signature global city 81,sector 81,0.89,8279.0,1.0,2,2,3.0,North,Under Construction,1194.0,0,0,0,0,1,unfurnished,26
flat,smart world orchard,sector 61,1.6,13913.0,1.0,2,2,3.0,East,New Property,1278.0,1,0,0,0,0,unfurnished,160
flat,ansal heights 86,sector 86,0.9,5325.0,0.0,3,2,10.0,North-East,New Property,1690.0,0,0,0,0,0,unfurnished,35
flat,ramprastha the edge towers,sector 37,1.1,5528.0,0.0,3,3,9.0,North-East,Relatively New,1990.0,0,0,0,0,0,unfurnished,67
flat,smart world gems,sector 89,0.95,8903.0,2.0,2,2,1.0,East,Under Construction,804.0,1,0,0,0,0,unfurnished,148
flat,green court,sector 90,0.47,6812.0,2.0,2,1,0.0,East,New Property,767.0,0,0,0,0,0,unfurnished,53
flat,lord krishna,sector 12,2.7,8571.0,1.0,3,3,6.0,North-East,Relatively New,3150.0,0,0,0,0,0,unfurnished,0
flat,supertech araville,sector 79,0.95,6209.0,0.0,2,3,7.0,North-East,New Property,1385.0,1,0,0,0,0,unfurnished,53
flat,umang monsoon breeze,sector 78,1.15,5285.0,0.0,3,3,9.0,East,Moderately Old,1969.0,0,1,0,0,1,unfurnished,28
flat,ild greens,sector 37,0.9,5614.0,3.0,3,3,0.0,North-East,Under Construction,1500.0,0,0,0,0,0,unfurnished,90
flat,signature global park 4,sector 36,1.0,9901.0,2.0,2,3,2.0,North,New Property,1122.0,0,0,0,0,0,unfurnished,164
flat,brisk lumbini terrace homes,sector 109,1.5,6617.0,1.0,3,1,4.0,North,New Property,2519.0,0,1,0,0,0,unfurnished,40
flat,bhagwati sadan,sector 12,1.15,5500.0,2.0,4,2,2.0,North-East,Old Property,2000.0,0,1,0,0,1,unfurnished,0
flat,central park flower valley cerise floors,sector 33,1.3,10744.0,1.0,2,2,3.0,North,New Property,1095.0,1,0,0,0,0,unfurnished,26
flat,assotech blith,sector 99,1.9,6702.0,2.0,4,4,2.0,North-East,New Property,2835.0,0,0,0,0,0,unfurnished,63
flat,essel towers,mehrauli gurgao,2.2,12500.0,1.0,4,4,3.0,East,Relatively New,1955.0,0,0,0,0,0,unfurnished,0
flat,essel towers,mehrauli gurgao,2.2,12500.0,1.0,4,4,3.0,North-West,Relatively New,1955.0,0,0,0,0,0,unfurnished,0
flat,antriksh heights,sector 84,0.85,5556.0,0.0,2,3,10.0,North-West,New Property,1222.0,1,0,0,0,1,unfurnished,37
flat,sidhivinayak apartments,sector 55,1.9,10556.0,0.0,3,4,9.0,North,Moderately Old,2000.0,0,0,0,1,0,semifurnished,39
flat,m3m woodshire,sector 107,0.9,6589.0,0.0,2,4,14.0,East,New Property,1236.0,0,0,0,0,0,unfurnished,78
flat,gls avenue 51,sector 92,0.45,7614.0,0.0,2,1,10.0,East,New Property,646.0,1,0,0,0,0,semifurnished,26
flat,signature global city 92,sector 92,0.78,11143.0,1.0,2,3,2.0,East,Under Construction,846.0,0,0,0,0,1,unfurnished,37
flat,dlf royalton tower,sector 43,6.2,20687.0,0.0,4,4,9.0,North-East,Moderately Old,2712.0,0,1,0,0,0,unfurnished,7
flat,shapoorji pallonji joyville gurugram,sector 102,1.6,11696.0,0.0,2,3,14.0,North-East,Moderately Old,1368.0,0,0,0,0,0,unfurnished,0
flat,smart world gems,sector 89,0.86,7797.0,0.0,3,2,4.0,North-East,New Property,1225.0,1,1,0,1,0,unfurnished,90
flat,gls avenue 51,sector 92,0.45,6000.0,0.0,3,1,10.0,North-East,Relatively New,833.0,0,0,0,0,0,unfurnished,0
flat,experion the heartsong,sector 108,1.02,7950.0,0.0,3,3,4.0,East,Relatively New,1283.0,1,0,0,0,0,semifurnished,128
flat,breez global heights,sohna road,0.4,6689.0,0.0,2,2,7.0,East,Relatively New,762.0,0,0,0,0,0,unfurnished,68
flat,conscient elevate,sector 59,3.9,16993.0,3.0,1,0,0.0,North-East,Under Construction,2295.0,0,0,0,0,0,unfurnished,0
flat,m3m heights,sector 65,2.44,13297.0,0.0,3,2,7.0,North-East,Under Construction,1654.0,0,0,0,0,0,unfurnished,57
flat,corona gracieux,sector 76,1.05,5949.0,0.0,3,4,7.0,North-East,Relatively New,1597.0,0,0,0,0,0,semifurnished,167
flat,shapoorji pallonji joyville gurugram,sector 102,2.12,11447.0,0.0,3,3,9.0,South-East,New Property,1571.0,0,0,0,0,0,unfurnished,128
flat,spaze privvy the address,sector 93,1.45,8033.0,0.0,4,2,12.0,North-East,Relatively New,1350.0,0,0,0,0,0,furnished,104
flat,gls arawali homes,sohna road,0.27,4688.0,2.0,2,2,1.0,East,New Property,640.0,0,0,0,0,0,unfurnished,54
flat,mvn athens,sohna road,0.27,5895.0,2.0,2,1,0.0,East,Relatively New,508.0,0,0,0,0,0,semifurnished,76
flat,krrish florence estate,sector 70,1.65,7765.0,0.0,4,4,27.0,North-East,New Property,1923.0,1,1,0,0,0,unfurnished,99
flat,la vida by tata housing,sector 113,1.93,12223.0,0.0,3,2,8.0,North-East,Under Construction,1429.0,0,0,0,0,0,unfurnished,70
flat,chd avenue,sector 71,0.82,7081.0,0.0,2,2,6.0,North-East,Moderately Old,1086.0,0,0,0,0,0,unfurnished,0
flat,gls arawali homes,sohna road,0.28,5983.0,1.0,2,2,3.0,East,Relatively New,520.0,0,0,0,0,0,unfurnished,47
flat,trisara our homes 3,sohna road,0.21,4339.0,0.0,1,0,2.0,East,Relatively New,484.0,0,0,0,0,0,unfurnished,0
flat,ashiana anmol,sector 33,1.1,8627.0,0.0,2,2,4.0,North-East,Under Construction,1275.0,0,0,0,0,0,unfurnished,0
flat,smart world orchard,sector 61,1.6,13913.0,1.0,2,2,3.0,East,Under Construction,1278.0,1,0,0,0,0,unfurnished,47
flat,signature global city,sector 37,1.1,8800.0,3.0,3,3,1.0,North-East,Under Construction,1389.0,0,0,0,0,0,unfurnished,38
flat,m3m capital,sector 113,3.25,14143.0,0.0,4,4,34.0,North-East,Under Construction,2553.0,1,1,0,1,0,unfurnished,131
flat,indiabulls centrum park,sector 103,1.2,8433.0,1.0,2,3,3.0,North-East,Moderately Old,1288.0,0,0,0,0,0,unfurnished,31
flat,trisara our homes 3,sohna road,0.38,6312.0,2.0,2,2,1.0,East,Relatively New,602.0,0,0,0,0,0,unfurnished,0
flat,smart world orchard,sector 61,2.45,15796.0,1.0,3,3,3.0,East,New Property,1223.0,1,1,0,0,0,unfurnished,138
flat,smart world gems,sector 89,0.85,7706.0,1.0,2,2,2.0,North-East,Under Construction,1225.0,1,0,0,0,0,unfurnished,66
flat,dlf royalton tower,sector 43,6.5,22109.0,0.0,5,2,8.0,West,Relatively New,2661.0,0,1,0,0,0,unfurnished,20
flat,ashok vihar phase 2,sector 3,0.28,4308.0,1.0,2,1,3.0,North,Relatively New,600.0,0,0,0,0,0,unfurnished,76
flat,ardee city,sector 52,1.55,7381.0,4.0,4,3,1.0,East,Moderately Old,2100.0,0,0,0,0,0,unfurnished,0
flat,valley view estate,gwal pahari,1.5,7489.0,0.0,4,4,10.0,North-East,Moderately Old,1850.0,0,0,0,0,0,unfurnished,64
flat,supertech araville,sector 79,0.8,5267.0,0.0,2,2,12.0,East,New Property,1688.0,1,0,0,0,0,unfurnished,53
flat,sare petioles,sector 92,1.22,5250.0,0.0,3,3,9.0,East,Under Construction,2093.0,0,1,0,0,0,unfurnished,130
flat,paras dews,sector 106,1.35,8940.0,0.0,3,3,19.0,North-East,Old Property,1678.0,0,1,0,0,0,unfurnished,127
flat,m3m skycity,sector 65,2.8,15317.0,0.0,3,0,14.0,North-East,Relatively New,1828.0,0,0,0,0,0,unfurnished,63
flat,raheja vedaanta,sector 108,1.5,5263.0,0.0,4,0,12.0,East,Relatively New,2850.0,0,0,0,0,0,unfurnished,0
flat,ansal housing highland park,sector 103,0.8,5878.0,0.0,2,2,9.0,South-East,Relatively New,1361.0,0,0,0,0,0,unfurnished,0
flat,sidhartha ncr one phase,sector 95,0.46,4646.0,0.0,2,0,6.0,North,New Property,990.0,0,0,0,0,0,unfurnished,0
flat,ramsons kshitij,sector 95,0.3,3158.0,0.0,2,1,11.0,North,New Property,950.0,0,0,0,0,0,unfurnished,0
flat,ramprastha skyz,sector 37,1.25,7251.0,2.0,3,4,2.0,North-East,Under Construction,1725.0,0,0,0,0,0,unfurnished,13
flat,sobha smriti apartments,sector 56,0.5,8333.0,0.0,1,2,3.0,North,Old Property,667.0,0,0,0,0,0,unfurnished,0
flat,supertech araville,sector 79,0.9,6950.0,0.0,2,0,12.0,East,Relatively New,1295.0,0,0,0,0,0,unfurnished,0
flat,signature global park,sohna road,0.65,7295.0,2.0,2,3,1.0,East,New Property,822.0,0,0,0,0,0,unfurnished,66
flat,ild greens,sector 37,0.75,5245.0,0.0,2,4,13.0,East,Relatively New,1430.0,0,0,0,0,0,unfurnished,61
flat,umang winter hills,sector 77,1.4,6341.0,0.0,3,3,10.0,North-East,Relatively New,1735.0,0,0,0,0,0,unfurnished,32
flat,unitech sunbreeze,sector 69,1.0,5476.0,4.0,3,0,0.0,North-East,Relatively New,1826.0,0,0,0,0,0,unfurnished,0
flat,shree vardhman victoria,sector 70,1.8,9231.0,2.0,4,3,2.0,South-West,New Property,1527.0,0,1,0,0,1,unfurnished,49
flat,godrej nature plus,sector 33,1.2,12000.0,1.0,2,4,3.0,North-East,Under Construction,1111.0,0,0,0,0,0,unfurnished,138
flat,indiabulls centrum park,sector 103,1.05,5859.0,2.0,2,3,1.0,West,Relatively New,1365.0,0,0,0,0,0,semifurnished,52
flat,sare crescent parc,sector 92,0.66,4977.0,0.0,2,2,15.0,North,Relatively New,1473.0,0,0,0,0,0,semifurnished,47
flat,ats triumph,sector 104,1.95,8515.0,1.0,3,4,3.0,East,New Property,2544.0,0,1,0,0,0,unfurnished,85
flat,smart world gems,sector 89,0.9,8160.0,1.0,2,2,2.0,East,New Property,998.0,1,0,0,0,1,unfurnished,63
flat,suncity avenue 76,sector 76,0.55,7422.0,0.0,2,2,9.0,North-East,Under Construction,823.0,0,0,0,0,0,unfurnished,32
flat,raheja sampada,sector 92,0.7,4453.0,0.0,3,0,7.0,East,Relatively New,1572.0,0,0,0,0,0,unfurnished,0
flat,gls arawali homes,sohna road,0.3,5291.0,0.0,2,0,10.0,East,Relatively New,567.0,0,0,0,0,0,unfurnished,0
flat,umang monsoon breeze,sector 78,1.05,5666.0,0.0,3,3,6.0,North,Moderately Old,1853.0,0,0,0,0,0,unfurnished,0
flat,ambience creacions,sector 22,3.5,19444.0,0.0,4,4,8.0,East,New Property,2000.0,0,1,0,0,0,unfurnished,58
flat,sare crescent parc,sector 92,0.95,5013.0,0.0,5,4,13.0,North,Relatively New,1895.0,0,0,0,0,0,unfurnished,0
flat,godrej air,sector 85,2.6,12212.0,0.0,3,3,17.0,East,Under Construction,2129.0,0,1,0,0,0,unfurnished,60
flat,sare crescent parc royal greens phase 1,sector 92,0.75,4325.0,1.0,4,4,3.0,East,Relatively New,1734.0,0,0,0,0,0,unfurnished,109
flat,railway officers rpf society,sector 9,1.3,5039.0,0.0,4,4,9.0,East,Old Property,2580.0,0,0,0,0,0,unfurnished,0
flat,satya element one,sector 49,0.94,14009.0,0.0,2,2,2.0,East,Moderately Old,745.0,0,0,0,0,0,unfurnished,0
flat,shree vardhman flora,sector 90,0.7,5323.0,0.0,2,3,9.0,East,New Property,1350.0,1,0,0,0,0,unfurnished,67
flat,ild grand centra,sector 37,0.95,5220.0,3.0,1,0,0.0,North-East,Relatively New,1820.0,0,0,0,0,0,unfurnished,0
flat,umang monsoon breeze,sector 78,0.7,5719.0,0.0,2,2,5.0,East,Moderately Old,1224.0,0,0,0,0,0,unfurnished,0
flat,ansals highland park,dwarka expressway,1.2,6186.0,1.0,3,4,4.0,East,Under Construction,1940.0,0,1,0,0,0,unfurnished,0
flat,signature global city 81,sector 81,0.8,14652.0,0.0,2,2,4.0,North,Under Construction,607.0,1,0,0,0,0,unfurnished,40
flat,godrej habitat,sector 3,1.2,8310.0,2.0,2,3,0.0,North-East,Under Construction,1307.0,0,0,0,0,0,unfurnished,54
flat,mvn athens,sohna road,0.25,5187.0,2.0,2,1,0.0,North,Relatively New,535.0,0,0,0,1,0,unfurnished,112
flat,shree vardhman flora,sector 90,0.95,6333.0,0.0,3,3,9.0,South-East,Relatively New,1666.0,0,1,0,0,0,unfurnished,115
flat,ramsons kshitij,sector 95,0.45,4592.0,1.0,2,1,2.0,North,Relatively New,887.0,1,0,0,0,0,unfurnished,116
flat,oriental valley chs,sector 9,1.5,9091.0,0.0,3,4,8.0,East,Relatively New,1833.0,0,0,0,0,0,semifurnished,8
flat,breez global heights,sohna road,0.26,6599.0,0.0,1,1,6.0,East,New Property,438.0,0,0,0,0,0,unfurnished,32
flat,parsvnath green ville,sector 48,2.0,7764.0,0.0,3,0,15.0,North-West,Relatively New,1923.0,0,1,0,0,0,unfurnished,85
flat,shri ram apartments,laxma,0.46,5111.0,2.0,2,1,1.0,East,Relatively New,1000.0,0,0,0,0,0,semifurnished,78
flat,sare homes,sector 92,0.8,4695.0,4.0,4,3,1.0,North-East,Moderately Old,1893.0,0,0,0,0,0,unfurnished,88
flat,silverglades the melia,sohna road,0.78,5778.0,0.0,2,3,9.0,East,Under Construction,1222.0,1,0,0,0,0,unfurnished,103
flat,sare crescent parc royal greens phase 1,sector 92,0.65,4511.0,3.0,3,3,1.0,East,Moderately Old,1304.0,0,0,0,0,0,unfurnished,105
flat,smriti apartment,sector 56,0.52,10656.0,1.0,1,1,1.0,North,Old Property,475.0,0,0,0,0,0,unfurnished,32
